Text,Period
estimei saber principiaste receber cartas começaste banhos saude continuo bem saude tanto quanto pode gostos divertidissimo precauçoes tomo sao rigorosa higiene so almoço fruta ovos linguado frito bebo agua jantar pouco vinho agua nada carne perfeita ordem organismo peregrinos estao aqui passagem lourdes ontem sete tarde rezar rosario igreja pilar onde hora reza terço todos dias havia outras distracçoes exposiçao preferi espectaculo religiao provavelmente nao tornarei ver vida espectaculos profanos sao todos dias podem esperar cena igreja profundamente comovente magnifica estetica peregrinos numero mil reuniramse capela especial virgen del pilar meio igreja enorme forma circular alta cupula trasfurada acima descobre,XIX
admiravel invejavel lado costume cigarros fosforos fumou ate ultimo momento sousa martins disse joaquim thomas olha prometi victoria sacramentava ungia portanto ocasiao avisa descanso alma entrou agonia perguntou irmao entao assim assim todos quanto tempo dura ate chegar estertor irmao satisfazer chorar todas sucessivas curiosidades familia rompeu soluços disselhes juizinho juizinho quer agora nada alarido ja serenidade decencia bem disse victoria melhor executou neste ponto tao admiravel nao deu grito permitiu ninguem desse assistiu vestilo velouo acompanhouo igreja ouviulhe varias missas sempre serenidade juizinho dando ordens nao esquecendo nada falando baixinho enfim tempo normal somente nao come toma apenas cha,XIX
março querida emilia hora teras recebido lampreia partiu daqui ontem juntamente jose ribeiro nogaro vinham paris caixa doce famoso malionesa pacote rebuçados sao distribuir meninos bolos sao ti nao amendoa fiz carregar batata gostares disso recebi paraty pasteis levarei amigas duquesa del infantado duquesa osuna quais ambas enviaram enhorabuena tao lindamente dizem espanhois condecoraçao nao pode cativante comovedora mim maneira todas pessoas conheço aqui festejaram nomeaçao ontem exemplo tarde retiro carruagem descoberta imensa gente porque fazia tempo verao todos conhecidos carruagem cavalo acenavam alegremente dizendo enhorabuena enhorabuena marques barsanallana disse rota amigos madrid nao tratamento excelentissimo cabia sim adorable sempre,XIX
neste caso desejaria expuzesse retrato criada costume vianna pandeiro alguma coisa ainda possa fazer novo acabe exemplo retrato fim preciso annathilde empreste pandeiro voces tragam malhoa tambem agora liçoes demoiselles daupias burnays feito grandes progressos trabalham ontem disse bom nao venham enquanto estase caiando forrando pondo papel sala casa jantar cheia quadros toda parte quarto bertha achase completamente recheado mobilia tirou sala piano saleta enfim casa assim inabitavel preciso esperar coisas reponham lugar ainda nao fique tudo pronto rita tambem nao pode vir agora achome inteiramente so ando procura criados afiançados fieis pinho escreveume dando boas noticias bertha preciso sare,XIX
semelhante assunto ainda hoje vem jornais nomes pessoas visitaram rainha unicos portugueses paris nao praticaram acto cortesia membros conselho municipal paris sao todos republicanos socialistas vermelhos foramse todos inscrever hotel bristol repugnancia maldita ramos bertha pratica deveres estabelecidos sociedade querera bertha pense condessa valbom condessa massamedes acompanha rainha agora ocorre mandarlhe telegrama dizendolhes façam visita vou pensar nisto ja sei chegou eduardo ainda nao vi logo provavelmente jantaremos juntos fazer academia poder partir sabado vou fazer todas diligencias conseguir c ramalho v vinha this page is filled by editor 's comments v vinha this page is filled by editor 's,XIX
vigente indisposiçao mes neto jose regimen inteiramente aprovo visto nao poder ter assim casa pais porque casa poderia campos dentro castelo campagnards beira reno estuda horas trabalha nada rio trepa montes nao come senao prato carne prato legumes cada refeiçao unicamente bebe agua deitase nove horas levantase cinco agradece deus rezando dar comer coisa so felizes terra horas certas regulares vou daqui visitar anjos mathilde soube ontem ainda aqui estao tratandose coisa mim tao importante educaçao netas nao quis deixar escrever desenvolvidamente conclusao folgaria bem colegio ingles possivel encontrar bom ate breve saudades amigo r quanto fenomenos excitaçao nervosa joazinho,XIX
restante duas cartas dois bilhetes postais baba outro zeca cartas datas vinte sete trinta vou telegrafar bruxelas remetam ainda la indubitavelmente ha bastantes cartas bilhetes postais perderam cartas traz testamento pobre anjos estimo boas noticias antonio temporal nao admira pessimo tempo toda parte belgica frança regimen constante trovoadas sexta feira passada anvers jantar caiu medonha soube ter feito muitos estragos restaurante luxuoso hotel veber cheio gente elegante tocava orquestra relampagos trovoes tao seguidos muitas senhoras perderam inteiramente apetite sede cups champagne serviam fim propria orquestra parou acompanhamento aqui noite hora noite grande trovoada outra vez cheguei ontem fim tarde ainda,XIX
uniformes lavapes feito rainha todos pobres beija pes lavado principia jantar pobres nao comem ai passa prato prato diante metido grandes cestos levado casa cada cada prato vem mesa passando mao mao todos grandes espanha ate chegar rainha oferece pobres passando outra vez mao mao todas damas palacio cerimonia grande efeito cenico rainha linda admiravelmente vestida vestido brocado branco cauda pende costas presa enorme broche pedras arrasta dois metros veludo preto diadema prodigioso colar tudo perolas brancas damas duas bem vestidas sao condessa villa gonzalo azul branco diadema colar brilhantes amiga duquesa osuna alta apesar idade talhe finissimo duquesa vestida,XIX
olhos humidos lagrimas pergunta gente n'estce pas qu'il est un beau garçon finalmente pessoa perfeitamente digna estimada muitos muitos bons amigos muita honra desse numero nao aprenda nada aprendo coisa trabalha estuda ha força tanto nao amigo alguem sarah bernhardt heide araujo filhas alice francamente nao pode mesma reconheceras alem disso sarah deixa paris amanha vai descansar dois dias campo casa filhos parte domingo londres onde vai representar todas noites ate fim season voltar setembro representar todas noites paris representa agora toda fadiga prodigiosa filho carruagens cavalos corridas matilhas caça todos parentes todos amigos casa palacio sempre aberto mesa sempre,XIX
efeito harmonia inesperado grandioso magnifico bordallo fazer surpresa mandouos tocar prevenir inesperadamente sala contigua fiquei extatico coraçao bater calor lagrimas olhos podes participar bertha santo antonio encomendou quase pronto certo ficara pronto todo barro semana sabado chegada hoteis caldas ainda cheios ja sabe galinha nao quartos hotel deu casa proxima unicamente habitava trazia bolso chave porta rua agradavel instalaçao serviço pontual cozinha excelente boa vontade ficaria la tempo muitos homens conhecidos excepçao bastantes espanholas senhoras deselegantes finissimas recebi carta escrita sabado dizias bertha cascais ias la passar domingo ainda nao casimiros desde vim caldas trouxe fabrica bordallo algumas pequenas peças,XIX
calcanhares desapareceu coberto condecoraçoes unicamente ramo cravos madame canovas disseme nao sei hoje homem parece endoideceu obrigado rico sao jose foste bom patrono dirigiste batalha quanto reconhecido amigo ramalho xix casino madrid madrid vinte oito março querida emilia acabo jantar aqui casino madrid goyri convidei casino socio apresentado beleza ocupa espaço dois quarteiroes rua augusta estao todos pavimentos tapetados preciosas alfombras fabrica madrid paredes sao cobertas pintura tela representando quadros lindissimos imitando tapetes gobelins tecto casa jantar maravilha tendo todos ornatos madeira ouro salpicados estrelas luz electrica efeito suave pitoresco ha alem biblioteca onde escrevo sucessivos saloes bilhar conversaçao jogo,XIX
mulheres amigos saome sagradas chamo amizade nao mim outra coisa senao amizade natureza afeiçao simpatia pessoas ate coisas amizade nao mim sentimento banal impressao fez inesperada noticia morte pobre condessa ficalho provoume merecia bem toda amizade porque vejo agora saudade morte quanto tambem ter dado profundamente amigo recebi carta dez horas manha saia reuniao juri exposiçao fiquei chama entalado andei ate voltar casa procurando distrairme todos modos afastar lembrança daquela infelicidade vi so quarto desatei chorar animal noite fiveo clock tea pardo bazan claro ri todos outros nao atrevi todavia ir nenhum teatro sinto nao posso falar nisto ninguem porque,XIX
quadro frances franceses dizem flamengo catalogo feito franceses persistiu opiniao destes humilde opiniao lança problema luz nova poe certa maneira acordo criticos belgas alemaes franceses dei arbitro professor giusti munich inteiramente seguro quadro pintor atribuo outros dois erros referemse duas peças ourivesaria religiosa braga cruz processional custodia compradas principe venda londres caso importante porem quadro preciso dinheiro fazer viagens tanto gosto saissem dois mil francos loteria exposiçao nao daria tanto prazer golpe critico arte colecçao tao profundamente estudada castelo chantilly ontem matinee figaro assistiu toda sociedade ainda paris rejane honras festa nao pode representar tao perto tao cara cara elegante,XIX
coisas lindas vese espelho consultavame todas coisas gosto coros cascais exposiçao leques miniaturas almedina estragou baile tetes agora levavalhe coisa encantaria missa slava ouvi cantada monjas hortaleza cantada senhoras sao carlos orgao pandeiros castanholas atras grade grade coro efeito espantoso daria dinheiro despesa nenhuma hospital rego apontado bricabracs coisas comprar pode substituir tantas tao variadas coisas mim encanto espirito gosto amiga agora penso nunca juntos baile nao escolhesse levar cear conduzir carruagem dar passeio la casa perguntarme porque nao visitava duquesa palmela procurando pornos intimidade mim voces primeiro falou mim rainha citandome melhor vindo seguida pedirme nome entao princesa ir,XIX
cantada padres monges trinitarios eça meio igreja colocada grande ediçao primitiva dom quixote debaixo coroa ouro igreja sepultado pobre cervantes juntamente mulher filha lope vega monja convento nele igualmente sepultura filha natural cervantes portuguesa amante terça feira nao tempo mandar ontem carta levei maria amalia casa casavalencia escondidas sao miguel apresenteia varias senhoras duquesa osuna descobriu parente porque osuna portugal benavente cunha condes cunha parentes maria amalia gostou recepçao senhoras conheceu jantar paratys termos ido juntos teatro casa aterrada porque diz medo sao miguel coça mate sabendo comigo casavalencia parece maria amalia contado embaixador inveja mortal faz ter nojo vida,XIX
familia inglesa passo andar cima preço quarto quatro francos preço jantar dois cinquenta acabo ver livro hospedes inscrevi sao todos ingleses univers paris predestinaçao coisa curiosa coluna profissoes vejo ha dois hospedes escritores comigo três contanto nao peguemos pancada adeus sao horas marchar saudades abraços amigo r xxxiv dezasseis julho querida emilia vi ontem jose brohl manha colegio instalado bonito castelo margens reno rodeado arvores vinha situaçao pitoresca saudavel arranjo interior simples modesto vinte alunos apenas tendo cada quarto director convidoume aalmoçar sentome mesa alunos lado mulher almoço consta prato carne acompanhado prato batatas prato compota precede prato sopa segueselhe,XIX
